Filename,ID,mge_params,fasta_header,sample_taxid,ref_accession,ref_rank,n_reads_in,n_reads_aligned,n_reads_skipped,ref_length,cov_min,cov_max,cov_avg,cov_med,cleaning_removed_human,cleaning_removed_at,cleaning_removed_outlier,cleaning_removed_reference,cleaning_ambig_bases,cleaning_cov_percent
ILECA1451-25_r_1_s_100_ILECA1451-25,ILECA1451-25,r_1_s_100_merge,>ILECA1451-25_r_1_s_100_ILECA1451-25_merge,2561109,QUQ05862.1,genus:Coleophora,,253,null,1530,9.0,40.0,25.12,25.0,null,null,null,null,null,null
ILECA1468-25_r_1.5_s_50_ILECA1468-25,ILECA1468-25,r_1.5_s_50_merge,>ILECA1468-25_r_1.5_s_50_ILECA1468-25_merge,2561109,QUQ05862.1,genus:Coleophora,,417,null,1530,0.0,88.0,31.33,28.0,null,null,null,null,null,null
ILECA1479-25_r_1.3_s_50_ILECA1479-25,ILECA1479-25,r_1.3_s_50_merge,>ILECA1479-25_r_1.3_s_50_ILECA1479-25_merge,2561109,QUQ05862.1,genus:Coleophora,,515,null,1530,16.0,74.0,37.18,36.0,null,null,null,null,null,null
ILECA1501-25_r_1.3_s_100_ILECA1501-25,ILECA1501-25,r_1.3_s_100_merge,>ILECA1501-25_r_1.3_s_100_ILECA1501-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1187,null,1530,40.0,149.0,91.82,91.0,null,null,null,null,null,null
ILECA1461-25_r_1.3_s_50_ILECA1461-25,ILECA1461-25,r_1.3_s_50_merge,>ILECA1461-25_r_1.3_s_50_ILECA1461-25_merge,1869700,QUQ05862.1,genus:Coleophora,,1485,null,1530,86.0,186.0,131.1,128.5,null,null,null,null,null,null
ILECA1476-25_r_1.3_s_50_ILECA1476-25,ILECA1476-25,r_1.3_s_50_merge,>ILECA1476-25_r_1.3_s_50_ILECA1476-25_merge,1869720,QUQ05862.1,genus:Coleophora,,1060,null,1530,22.0,135.0,85.48,89.0,null,null,null,null,null,null
ILECA1438-25_r_1.3_s_100_ILECA1438-25,ILECA1438-25,r_1.3_s_100_merge,>ILECA1438-25_r_1.3_s_100_ILECA1438-25_merge,2561109,QUQ05862.1,genus:Coleophora,,3041,null,1530,102.0,379.0,239.53,241.0,null,null,null,null,null,null
ILECA1494-25_r_1.5_s_50_ILECA1494-25,ILECA1494-25,r_1.5_s_50_merge,>ILECA1494-25_r_1.5_s_50_ILECA1494-25_merge,1869698,QUQ05862.1,genus:Coleophora,,1607,null,1530,108.0,207.0,150.01,147.0,null,null,null,null,null,null
ILECA1518-25_r_1_s_50_ILECA1518-25,ILECA1518-25,r_1_s_50_merge,>ILECA1518-25_r_1_s_50_ILECA1518-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1645,null,1530,14.0,265.0,108.18,105.0,null,null,null,null,null,null
ILECA1475-25_r_1.5_s_100_ILECA1475-25,ILECA1475-25,r_1.5_s_100_merge,>ILECA1475-25_r_1.5_s_100_ILECA1475-25_merge,1869720,QUQ05862.1,genus:Coleophora,,574,null,1530,5.0,85.0,46.84,46.0,null,null,null,null,null,null
ILECA1448-25_r_1.5_s_100_ILECA1448-25,ILECA1448-25,r_1.5_s_100_merge,>ILECA1448-25_r_1.5_s_100_ILECA1448-25_merge,2561109,QUQ05862.1,genus:Coleophora,,88,null,1530,0.0,31.0,9.08,8.0,null,null,null,null,null,null
ILECA1481-25_r_1_s_50_ILECA1481-25,ILECA1481-25,r_1_s_50_merge,>ILECA1481-25_r_1_s_50_ILECA1481-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1160,null,1530,39.0,108.0,77.69,78.0,null,null,null,null,null,null
ILECA1465-25_r_1.3_s_50_ILECA1465-25,ILECA1465-25,r_1.3_s_50_merge,>ILECA1465-25_r_1.3_s_50_ILECA1465-25_merge,2561109,QUQ05862.1,genus:Coleophora,,277,null,1530,0.0,65.0,16.43,15.0,null,null,null,null,null,null
ILECA1490-25_r_1.3_s_100_ILECA1490-25,ILECA1490-25,r_1.3_s_100_merge,>ILECA1490-25_r_1.3_s_100_ILECA1490-25_merge,2561109,QUQ05862.1,genus:Coleophora,,603,null,1530,6.0,66.0,37.61,36.0,null,null,null,null,null,null
ILECA1489-25_r_1_s_50_ILECA1489-25,ILECA1489-25,r_1_s_50_merge,>ILECA1489-25_r_1_s_50_ILECA1489-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1048,null,1530,12.0,150.0,82.84,81.0,null,null,null,null,null,null
ILECA1490-25_r_1.3_s_50_ILECA1490-25,ILECA1490-25,r_1.3_s_50_merge,>ILECA1490-25_r_1.3_s_50_ILECA1490-25_merge,2561109,QUQ05862.1,genus:Coleophora,,714,null,1530,8.0,71.0,41.09,39.0,null,null,null,null,null,null
ILECA1516-25_r_1.5_s_50_ILECA1516-25,ILECA1516-25,r_1.5_s_50_merge,>ILECA1516-25_r_1.5_s_50_ILECA1516-25_merge,2561109,QUQ05862.1,genus:Coleophora,,463,null,1530,7.0,62.0,27.98,25.0,null,null,null,null,null,null
ILECA1481-25_r_1.5_s_50_ILECA1481-25,ILECA1481-25,r_1.5_s_50_merge,>ILECA1481-25_r_1.5_s_50_ILECA1481-25_merge,2561109,QUQ05862.1,genus:Coleophora,,972,null,1530,35.0,93.0,69.67,71.0,null,null,null,null,null,null
ILECA1494-25_r_1_s_50_ILECA1494-25,ILECA1494-25,r_1_s_50_merge,>ILECA1494-25_r_1_s_50_ILECA1494-25_merge,1869698,QUQ05862.1,genus:Coleophora,,1787,null,1530,110.0,207.0,156.53,154.0,null,null,null,null,null,null
ILECA1504-25_r_1.3_s_100_ILECA1504-25,ILECA1504-25,r_1.3_s_100_merge,>ILECA1504-25_r_1.3_s_100_ILECA1504-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1170,null,1530,43.0,159.0,87.03,82.0,null,null,null,null,null,null
ILECA1465-25_r_1_s_100_ILECA1465-25,ILECA1465-25,r_1_s_100_merge,>ILECA1465-25_r_1_s_100_ILECA1465-25_merge,2561109,QUQ05862.1,genus:Coleophora,,229,null,1530,1.0,43.0,16.35,16.0,null,null,null,null,null,null
ILECA1451-25_r_1_s_50_ILECA1451-25,ILECA1451-25,r_1_s_50_merge,>ILECA1451-25_r_1_s_50_ILECA1451-25_merge,2561109,QUQ05862.1,genus:Coleophora,,336,null,1530,11.0,66.0,27.4,27.0,null,null,null,null,null,null
ILECA1430-25_r_1.3_s_50_ILECA1430-25,ILECA1430-25,r_1.3_s_50_merge,>ILECA1430-25_r_1.3_s_50_ILECA1430-25_merge,2561109,QUQ05862.1,genus:Coleophora,,63,null,1530,0.0,9.0,4.25,4.0,null,null,null,null,null,null
ILECA1473-25_r_1.3_s_100_ILECA1473-25,ILECA1473-25,r_1.3_s_100_merge,>ILECA1473-25_r_1.3_s_100_ILECA1473-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1429,null,1530,69.0,204.0,140.54,138.0,null,null,null,null,null,null
ILECA1511-25_r_1.5_s_100_ILECA1511-25,ILECA1511-25,r_1.5_s_100_merge,>ILECA1511-25_r_1.5_s_100_ILECA1511-25_merge,2561109,QUQ05862.1,genus:Coleophora,,312,null,1530,1.0,36.0,18.82,19.0,null,null,null,null,null,null
ILECA1445-25_r_1_s_100_ILECA1445-25,ILECA1445-25,r_1_s_100_merge,>ILECA1445-25_r_1_s_100_ILECA1445-25_merge,2561109,QUQ05862.1,genus:Coleophora,,425,null,1530,16.0,51.0,31.24,31.0,null,null,null,null,null,null
ILECA1484-25_r_1.3_s_50_ILECA1484-25,ILECA1484-25,r_1.3_s_50_merge,>ILECA1484-25_r_1.3_s_50_ILECA1484-25_merge,2561109,QUQ05862.1,genus:Coleophora,,874,null,1530,28.0,118.0,53.06,51.0,null,null,null,null,null,null
ILECA1454-25_r_1.3_s_100_ILECA1454-25,ILECA1454-25,r_1.3_s_100_merge,>ILECA1454-25_r_1.3_s_100_ILECA1454-25_merge,2561109,QUQ05862.1,genus:Coleophora,,46,null,1530,0.0,9.0,3.19,3.0,null,null,null,null,null,null
ILECA1507-25_r_1.5_s_50_ILECA1507-25,ILECA1507-25,r_1.5_s_50_merge,>ILECA1507-25_r_1.5_s_50_ILECA1507-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1811,null,1530,86.0,234.0,164.93,164.5,null,null,null,null,null,null
ILECA1455-25_r_1.5_s_100_ILECA1455-25,ILECA1455-25,r_1.5_s_100_merge,>ILECA1455-25_r_1.5_s_100_ILECA1455-25_merge,2561109,QUQ05862.1,genus:Coleophora,,788,null,1530,0.0,132.0,80.46,78.0,null,null,null,null,null,null
ILECA1511-25_r_1.3_s_100_ILECA1511-25,ILECA1511-25,r_1.3_s_100_merge,>ILECA1511-25_r_1.3_s_100_ILECA1511-25_merge,2561109,QUQ05862.1,genus:Coleophora,,370,null,1530,3.0,43.0,24.24,25.0,null,null,null,null,null,null
ILECA1478-25_r_1_s_100_ILECA1478-25,ILECA1478-25,r_1_s_100_merge,>ILECA1478-25_r_1_s_100_ILECA1478-25_merge,1869627,QUQ05862.1,genus:Coleophora,,678,null,1530,20.0,76.0,53.26,55.0,null,null,null,null,null,null
ILECA1511-25_r_1.3_s_50_ILECA1511-25,ILECA1511-25,r_1.3_s_50_merge,>ILECA1511-25_r_1.3_s_50_ILECA1511-25_merge,2561109,QUQ05862.1,genus:Coleophora,,565,null,1530,7.0,53.0,29.95,30.0,null,null,null,null,null,null
ILECA1515-25_r_1.5_s_100_ILECA1515-25,ILECA1515-25,r_1.5_s_100_merge,>ILECA1515-25_r_1.5_s_100_ILECA1515-25_merge,3137949,QUQ05862.1,genus:Coleophora,,345,null,1530,8.0,41.0,21.82,21.0,null,null,null,null,null,null
ILECA1500-25_r_1.3_s_100_ILECA1500-25,ILECA1500-25,r_1.3_s_100_merge,>ILECA1500-25_r_1.3_s_100_ILECA1500-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1425,null,1530,33.0,167.0,108.54,105.0,null,null,null,null,null,null
ILECA1464-25_r_1_s_100_ILECA1464-25,ILECA1464-25,r_1_s_100_merge,>ILECA1464-25_r_1_s_100_ILECA1464-25_merge,2561109,QUQ05862.1,genus:Coleophora,,363,null,1530,0.0,136.0,37.73,24.0,null,null,null,null,null,null
ILECA1429-25_r_1_s_50_ILECA1429-25,ILECA1429-25,r_1_s_50_merge,>ILECA1429-25_r_1_s_50_ILECA1429-25_merge,2561109,QUQ05862.1,genus:Coleophora,,96,null,1530,0.0,16.0,6.65,6.0,null,null,null,null,null,null
ILECA1471-25_r_1_s_50_ILECA1471-25,ILECA1471-25,r_1_s_50_merge,>ILECA1471-25_r_1_s_50_ILECA1471-25_merge,2561118,QUQ05862.1,genus:Coleophora,,1083,null,1530,0.0,203.0,82.36,77.0,null,null,null,null,null,null
ILECA1497-25_r_1.3_s_100_ILECA1497-25,ILECA1497-25,r_1.3_s_100_merge,>ILECA1497-25_r_1.3_s_100_ILECA1497-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1066,null,1530,29.0,122.0,85.51,87.0,null,null,null,null,null,null
ILECA1433-25_r_1_s_100_ILECA1433-25,ILECA1433-25,r_1_s_100_merge,>ILECA1433-25_r_1_s_100_ILECA1433-25_merge,2561109,QUQ05862.1,genus:Coleophora,,330,null,1530,11.0,47.0,26.68,26.0,null,null,null,null,null,null
ILECA1454-25_r_1.5_s_50_ILECA1454-25,ILECA1454-25,r_1.5_s_50_merge,>ILECA1454-25_r_1.5_s_50_ILECA1454-25_merge,2561109,QUQ05862.1,genus:Coleophora,,68,null,1530,0.0,10.0,3.44,3.0,null,null,null,null,null,null
ILECA1437-25_r_1.5_s_100_ILECA1437-25,ILECA1437-25,r_1.5_s_100_merge,>ILECA1437-25_r_1.5_s_100_ILECA1437-25_merge,2561109,QUQ05862.1,genus:Coleophora,,268,null,1530,5.0,34.0,21.48,23.0,null,null,null,null,null,null
ILECA1516-25_r_1.3_s_100_ILECA1516-25,ILECA1516-25,r_1.3_s_100_merge,>ILECA1516-25_r_1.3_s_100_ILECA1516-25_merge,2561109,QUQ05862.1,genus:Coleophora,,390,null,1530,8.0,68.0,29.02,25.0,null,null,null,null,null,null
ILECA1510-25_r_1_s_50_ILECA1510-25,ILECA1510-25,r_1_s_50_merge,>ILECA1510-25_r_1_s_50_ILECA1510-25_merge,2561109,QUQ05862.1,genus:Coleophora,,1243,null,1530,13.0,223.0,96.68,101.0,null,null,null,null,null,null
ILECA1449-25_r_1.5_s_100_ILECA1449-25_fcleaner_merge,ILECA1449-25,r_1.5_s_100_fcleaner_merge,>ILECA1449-25_r_1.5_s_100_ILECA1449-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,6,null,null,0.0,6.0,0.34,0.0,0,3,0,0,0,7.65
ILECA1485-25_r_1.3_s_100_ILECA1485-25_fcleaner_merge,ILECA1485-25,r_1.3_s_100_fcleaner_merge,>ILECA1485-25_r_1.3_s_100_ILECA1485-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,492,null,null,14.0,52.0,31.55,32.0,0,46,7,0,0,100.0
ILECA1519-25_r_1.3_s_100_ILECA1519-25_fcleaner_merge,ILECA1519-25,r_1.3_s_100_fcleaner_merge,>ILECA1519-25_r_1.3_s_100_ILECA1519-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,375,null,null,0.0,55.0,26.66,26.0,0,117,6,0,0,99.61
ILECA1479-25_r_1.3_s_50_ILECA1479-25_fcleaner_merge,ILECA1479-25,r_1.3_s_50_fcleaner_merge,>ILECA1479-25_r_1.3_s_50_ILECA1479-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,461,null,null,10.0,70.0,34.95,34.0,0,49,5,0,0,100.0
ILECA1456-25_r_1.3_s_50_ILECA1456-25_fcleaner_merge,ILECA1456-25,r_1.3_s_50_fcleaner_merge,>ILECA1456-25_r_1.3_s_50_ILECA1456-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,380,null,null,0.0,86.0,35.09,35.0,0,67,9,0,0,93.53
ILECA1442-25_r_1.3_s_50_ILECA1442-25_fcleaner_merge,ILECA1442-25,r_1.3_s_50_fcleaner_merge,>ILECA1442-25_r_1.3_s_50_ILECA1442-25_fcleaner_merge,1869655,QUQ05862.1,genus:Coleophora,null,374,null,null,26.0,53.0,36.13,36.0,0,16,6,0,0,100.0
ILECA1469-25_r_1_s_50_ILECA1469-25_fcleaner_merge,ILECA1469-25,r_1_s_50_fcleaner_merge,>ILECA1469-25_r_1_s_50_ILECA1469-25_fcleaner_merge,2561118,QUQ05862.1,genus:Coleophora,null,1913,null,null,2.0,437.0,164.04,146.5,0,72,34,0,0,100.0
ILECA1476-25_r_1_s_50_ILECA1476-25_fcleaner_merge,ILECA1476-25,r_1_s_50_fcleaner_merge,>ILECA1476-25_r_1_s_50_ILECA1476-25_fcleaner_merge,1869720,QUQ05862.1,genus:Coleophora,null,998,null,null,22.0,127.0,81.57,82.0,0,107,20,0,0,100.0
ILECA1504-25_r_1.5_s_50_ILECA1504-25_fcleaner_merge,ILECA1504-25,r_1.5_s_50_fcleaner_merge,>ILECA1504-25_r_1.5_s_50_ILECA1504-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,1203,null,null,26.0,163.0,85.78,80.0,0,48,17,0,0,100.0
ILECA1433-25_r_1.5_s_50_ILECA1433-25_fcleaner_merge,ILECA1433-25,r_1.5_s_50_fcleaner_merge,>ILECA1433-25_r_1.5_s_50_ILECA1433-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,325,null,null,10.0,44.0,25.25,26.0,0,25,6,0,0,100.0
ILECA1445-25_r_1.5_s_50_ILECA1445-25_fcleaner_merge,ILECA1445-25,r_1.5_s_50_fcleaner_merge,>ILECA1445-25_r_1.5_s_50_ILECA1445-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,443,null,null,14.0,54.0,30.68,30.0,0,21,4,0,0,100.0
ILECA1438-25_r_1.3_s_100_ILECA1438-25_fcleaner_merge,ILECA1438-25,r_1.3_s_100_fcleaner_merge,>ILECA1438-25_r_1.3_s_100_ILECA1438-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,2968,null,null,101.0,373.0,235.09,236.0,0,41,32,0,0,100.0
ILECA1432-25_r_1_s_100_ILECA1432-25_fcleaner_merge,ILECA1432-25,r_1_s_100_fcleaner_merge,>ILECA1432-25_r_1_s_100_ILECA1432-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,82,null,null,1.0,11.0,5.47,5.0,0,8,2,0,0,100.0
ILECA1510-25_r_1_s_100_ILECA1510-25_fcleaner_merge,ILECA1510-25,r_1_s_100_fcleaner_merge,>ILECA1510-25_r_1_s_100_ILECA1510-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,451,null,null,0.0,77.0,46.86,50.0,0,349,45,0,0,93.92
ILECA1443-25_r_1.3_s_100_ILECA1443-25_fcleaner_merge,ILECA1443-25,r_1.3_s_100_fcleaner_merge,>ILECA1443-25_r_1.3_s_100_ILECA1443-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,441,null,null,16.0,57.0,32.33,31.0,0,22,7,0,0,100.0
ILECA1514-25_r_1.5_s_100_ILECA1514-25_fcleaner_merge,ILECA1514-25,r_1.5_s_100_fcleaner_merge,>ILECA1514-25_r_1.5_s_100_ILECA1514-25_fcleaner_merge,3137949,QUQ05862.1,genus:Coleophora,null,580,null,null,27.0,89.0,51.21,49.0,0,6,6,0,0,100.0
ILECA1444-25_r_1.3_s_100_ILECA1444-25_fcleaner_merge,ILECA1444-25,r_1.3_s_100_fcleaner_merge,>ILECA1444-25_r_1.3_s_100_ILECA1444-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,53,null,null,0.0,10.0,3.62,3.0,0,1,1,0,0,95.29
ILECA1474-25_r_1.5_s_100_ILECA1474-25_fcleaner_merge,ILECA1474-25,r_1.5_s_100_fcleaner_merge,>ILECA1474-25_r_1.5_s_100_ILECA1474-25_fcleaner_merge,1869720,QUQ05862.1,genus:Coleophora,null,241,null,null,2.0,45.0,19.78,18.0,0,13,3,0,0,100.0
ILECA1460-25_r_1_s_50_ILECA1460-25_fcleaner_merge,ILECA1460-25,r_1_s_50_fcleaner_merge,>ILECA1460-25_r_1_s_50_ILECA1460-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,1361,null,null,47.0,158.0,101.88,104.0,0,363,28,0,0,100.0
ILECA1453-25_r_1.5_s_100_ILECA1453-25_fcleaner_merge,ILECA1453-25,r_1.5_s_100_fcleaner_merge,>ILECA1453-25_r_1.5_s_100_ILECA1453-25_fcleaner_merge,1869609,QUQ05862.1,genus:Coleophora,null,1737,null,null,42.0,212.0,142.36,146.0,0,18,28,0,0,100.0
ILECA1487-25_r_1.3_s_50_ILECA1487-25_fcleaner_merge,ILECA1487-25,r_1.3_s_50_fcleaner_merge,>ILECA1487-25_r_1.3_s_50_ILECA1487-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,751,null,null,22.0,123.0,54.61,54.0,0,68,14,0,0,100.0
ILECA1502-25_r_1_s_50_ILECA1502-25_fcleaner_merge,ILECA1502-25,r_1_s_50_fcleaner_merge,>ILECA1502-25_r_1_s_50_ILECA1502-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,878,null,null,26.0,109.0,60.43,58.0,0,85,20,0,0,100.0
ILECA1478-25_r_1_s_50_ILECA1478-25_fcleaner_merge,ILECA1478-25,r_1_s_50_fcleaner_merge,>ILECA1478-25_r_1_s_50_ILECA1478-25_fcleaner_merge,1869627,QUQ05862.1,genus:Coleophora,null,744,null,null,24.0,79.0,54.46,57.0,0,37,16,0,0,100.0
ILECA1465-25_r_1.5_s_100_ILECA1465-25_fcleaner_merge,ILECA1465-25,r_1.5_s_100_fcleaner_merge,>ILECA1465-25_r_1.5_s_100_ILECA1465-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,187,null,null,0.0,41.0,12.89,12.0,0,11,4,0,0,97.45
ILECA1475-25_r_1_s_100_ILECA1475-25_fcleaner_merge,ILECA1475-25,r_1_s_100_fcleaner_merge,>ILECA1475-25_r_1_s_100_ILECA1475-25_fcleaner_merge,1869720,QUQ05862.1,genus:Coleophora,null,555,null,null,5.0,85.0,45.65,46.0,0,22,6,0,0,100.0
ILECA1495-25_r_1.3_s_100_ILECA1495-25_fcleaner_merge,ILECA1495-25,r_1.3_s_100_fcleaner_merge,>ILECA1495-25_r_1.3_s_100_ILECA1495-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,1346,null,null,83.0,178.0,131.28,130.0,0,46,15,0,0,100.0
ILECA1477-25_r_1.3_s_100_ILECA1477-25_fcleaner_merge,ILECA1477-25,r_1.3_s_100_fcleaner_merge,>ILECA1477-25_r_1.3_s_100_ILECA1477-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,2758,null,null,158.0,384.0,284.55,287.0,0,87,45,0,0,100.0
ILECA1512-25_r_1.3_s_50_ILECA1512-25_fcleaner_merge,ILECA1512-25,r_1.3_s_50_fcleaner_merge,>ILECA1512-25_r_1.3_s_50_ILECA1512-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,1721,null,null,107.0,271.0,169.13,166.0,0,212,25,0,0,100.0
ILECA1494-25_r_1.5_s_100_ILECA1494-25_fcleaner_merge,ILECA1494-25,r_1.5_s_100_fcleaner_merge,>ILECA1494-25_r_1.5_s_100_ILECA1494-25_fcleaner_merge,1869698,QUQ05862.1,genus:Coleophora,null,1493,null,null,93.0,204.0,145.09,142.0,0,16,20,0,0,100.0
ILECA1458-25_r_1.3_s_100_ILECA1458-25_fcleaner_merge,ILECA1458-25,r_1.3_s_100_fcleaner_merge,>ILECA1458-25_r_1.3_s_100_ILECA1458-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,14,null,null,0.0,7.0,1.08,0.0,0,53,0,0,0,25.49
ILECA1511-25_r_1_s_50_ILECA1511-25_fcleaner_merge,ILECA1511-25,r_1_s_50_fcleaner_merge,>ILECA1511-25_r_1_s_50_ILECA1511-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,479,null,null,2.0,50.0,23.65,24.0,0,264,20,0,0,100.0
ILECA1443-25_r_1.3_s_50_ILECA1443-25_fcleaner_merge,ILECA1443-25,r_1.3_s_50_fcleaner_merge,>ILECA1443-25_r_1.3_s_50_ILECA1443-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,497,null,null,19.0,59.0,34.18,32.0,0,42,9,0,0,100.0
ILECA1430-25_r_1.3_s_50_ILECA1430-25_fcleaner_merge,ILECA1430-25,r_1.3_s_50_fcleaner_merge,>ILECA1430-25_r_1.3_s_50_ILECA1430-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,61,null,null,0.0,9.0,4.2,4.0,0,0,2,0,0,95.69
ILECA1436-25_r_1.5_s_50_ILECA1436-25_fcleaner_merge,ILECA1436-25,r_1.5_s_50_fcleaner_merge,>ILECA1436-25_r_1.5_s_50_ILECA1436-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,690,null,null,14.0,80.0,49.28,50.0,0,115,21,0,0,100.0
ILECA1518-25_r_1.5_s_100_ILECA1518-25_fcleaner_merge,ILECA1518-25,r_1.5_s_100_fcleaner_merge,>ILECA1518-25_r_1.5_s_100_ILECA1518-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,286,null,null,2.0,40.0,18.42,19.0,0,126,6,0,0,100.0
ILECA1498-25_r_1.5_s_100_ILECA1498-25_fcleaner_merge,ILECA1498-25,r_1.5_s_100_fcleaner_merge,>ILECA1498-25_r_1.5_s_100_ILECA1498-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,1321,null,null,9.0,176.0,106.22,111.0,0,11,23,0,0,100.0
ILECA1466-25_r_1.3_s_100_ILECA1466-25_fcleaner_merge,ILECA1466-25,r_1.3_s_100_fcleaner_merge,>ILECA1466-25_r_1.3_s_100_ILECA1466-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,638,null,null,17.0,94.0,45.81,46.0,0,27,18,0,0,100.0
ILECA1428-25_r_1.5_s_100_ILECA1428-25_fcleaner_merge,ILECA1428-25,r_1.5_s_100_fcleaner_merge,>ILECA1428-25_r_1.5_s_100_ILECA1428-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,22,null,null,0.0,4.0,1.44,1.0,0,6,1,0,0,83.33
ILECA1477-25_r_1.5_s_100_ILECA1477-25_fcleaner_merge,ILECA1477-25,r_1.5_s_100_fcleaner_merge,>ILECA1477-25_r_1.5_s_100_ILECA1477-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,2668,null,null,150.0,372.0,276.38,278.0,0,75,41,0,0,100.0
ILECA1450-25_r_1.5_s_50_ILECA1450-25_fcleaner_merge,ILECA1450-25,r_1.5_s_50_fcleaner_merge,>ILECA1450-25_r_1.5_s_50_ILECA1450-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,143,null,null,4.0,27.0,13.73,13.0,0,8,2,0,0,100.0
ILECA1476-25_r_1.5_s_100_ILECA1476-25_fcleaner_merge,ILECA1476-25,r_1.5_s_100_fcleaner_merge,>ILECA1476-25_r_1.5_s_100_ILECA1476-25_fcleaner_merge,1869720,QUQ05862.1,genus:Coleophora,null,869,null,null,10.0,123.0,75.99,77.0,0,51,13,0,0,100.0
ILECA1481-25_r_1.3_s_50_ILECA1481-25_fcleaner_merge,ILECA1481-25,r_1.3_s_50_fcleaner_merge,>ILECA1481-25_r_1.3_s_50_ILECA1481-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,967,null,null,36.0,92.0,70.46,70.0,0,49,19,0,0,100.0
ILECA1517-25_r_1_s_50_ILECA1517-25_fcleaner_merge,ILECA1517-25,r_1_s_50_fcleaner_merge,>ILECA1517-25_r_1_s_50_ILECA1517-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,976,null,null,5.0,144.0,61.87,63.0,0,521,33,0,0,100.0
ILECA1432-25_r_1.5_s_100_ILECA1432-25_fcleaner_merge,ILECA1432-25,r_1.5_s_100_fcleaner_merge,>ILECA1432-25_r_1.5_s_100_ILECA1432-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,81,null,null,1.0,11.0,5.39,5.0,0,0,2,0,0,100.0
ILECA1491-25_r_1.3_s_50_ILECA1491-25_fcleaner_merge,ILECA1491-25,r_1.3_s_50_fcleaner_merge,>ILECA1491-25_r_1.3_s_50_ILECA1491-25_fcleaner_merge,1869665,QUQ05862.1,genus:Coleophora,null,532,null,null,11.0,70.0,38.46,38.0,0,48,10,0,0,100.0
ILECA1495-25_r_1.3_s_50_ILECA1495-25_fcleaner_merge,ILECA1495-25,r_1.3_s_50_fcleaner_merge,>ILECA1495-25_r_1.3_s_50_ILECA1495-25_fcleaner_merge,2561109,QUQ05862.1,genus:Coleophora,null,1500,null,null,84.0,207.0,136.08,132.0,0,74,1,0,0,100.0
ILECA1461-25_r_1_s_100_ILECA1461-25_fcleaner_merge,ILECA1461-25,r_1_s_100_fcleaner_merge,>ILECA1461-25_r_1_s_100_ILECA1461-25_fcleaner_merge,1869700,QUQ05862.1,genus:Coleophora,null,1182,null,null,69.0,165.0,117.29,115.0,0,101,19,0,0,100.0
